WKT,name,description
"POLYGON ((106.8161368 -6.3051304, 106.81633 -6.3061115, 106.8170595 -6.3070926, 106.8166733 -6.3076044, 106.8166304 -6.3078604, 106.8159866 -6.3082229, 106.8157935 -6.3094173, 106.8158364 -6.3099505, 106.8161798 -6.3105263, 106.8165016 -6.310633, 106.817081 -6.3105263, 106.817596 -6.3103344, 106.8176603 -6.3135762, 106.8177247 -6.3142373, 106.8176603 -6.3147492, 106.8164802 -6.3151544, 106.8163943 -6.3159009, 106.8166089 -6.3161994, 106.8177891 -6.3162421, 106.8179822 -6.3160928, 106.8188405 -6.316626, 106.8191409 -6.3168393, 106.8190551 -6.3171805, 106.8206644 -6.3174151, 106.8226171 -6.3173724, 106.823647 -6.3174578, 106.8237329 -6.317863, 106.8248916 -6.3177137, 106.8251276 -6.3156663, 106.8257713 -6.3112728, 106.8261576 -6.3113154, 106.8265653 -6.3114008, 106.8270159 -6.3086708, 106.824677 -6.3084575, 106.8245483 -6.3080096, 106.8245483 -6.3063461, 106.8238616 -6.3064314, 106.8228531 -6.3063674, 106.8224883 -6.3066873, 106.8206859 -6.306602, 106.8205142 -6.3057916, 106.8192053 -6.3056209, 106.8184972 -6.3055356, 106.8184543 -6.3053223, 106.8171454 -6.3051091, 106.8161368 -6.3051304))",Taman Ragunan,
