WKT,name,description
"POLYGON ((106.8508894 -6.2328248, 106.8507607 -6.2332727, 106.8506963 -6.234062, 106.8509109 -6.2343606, 106.8512971 -6.2347872, 106.8521555 -6.2352992, 106.8525417 -6.2356405, 106.8526919 -6.236451, 106.8517692 -6.2398213, 106.8520267 -6.2399919, 106.8524129 -6.2411864, 106.8527134 -6.2421463, 106.8538721 -6.2420183, 106.8533785 -6.2412931, 106.8530567 -6.2405892, 106.8529494 -6.2397359, 106.8530567 -6.2390107, 106.8532712 -6.2384561, 106.8535073 -6.2375602, 106.8535502 -6.236707, 106.8535717 -6.2359817, 106.8532283 -6.2347872, 106.8528421 -6.2347872, 106.8525846 -6.2334861, 106.8518336 -6.23355, 106.8515117 -6.2335927, 106.8512328 -6.2332941, 106.8512542 -6.2329528, 106.8508894 -6.2328248))",Tebet Echo Park,
