WKT,name,description
"POLYGON ((106.7765187 -6.3150642, 106.7780772 -6.3267889, 106.7760173 -6.3353197, 106.7729274 -6.3394144, 106.774644 -6.3489685, 106.7708675 -6.3547692, 106.7619411 -6.3585225, 106.7554179 -6.360911, 106.7464915 -6.3598874, 106.7306987 -6.3602286, 106.7200557 -6.3598874, 106.7197124 -6.3680763, 106.7183391 -6.3796771, 106.7279521 -6.3871834, 106.7317287 -6.393666, 106.7327586 -6.4021956, 106.7375652 -6.4110663, 106.7361919 -6.4277836, 106.7468349 -6.4376773, 106.7526714 -6.4325599, 106.7591945 -6.4339245, 106.764001 -6.4390419, 106.7921535 -6.4373361, 106.7912952 -6.433754, 106.7904369 -6.4306835, 106.7935268 -6.4293189, 106.7981616 -6.4320482, 106.8216792 -6.4416006, 106.8223659 -6.4487648, 106.8347255 -6.4504705, 106.8563454 -6.4373547, 106.8776314 -6.4342843, 106.8954842 -6.4318962, 106.8976286 -6.422855, 106.8974569 -6.4218315, 106.8926504 -6.4212345, 106.8897321 -6.4182493, 106.8919637 -6.405967, 106.8968533 -6.3705126, 106.8748432 -6.3704282, 106.8618344 -6.3575468, 106.848064 -6.345861, 106.8329953 -6.3551583, 106.815105 -6.3620335, 106.8037754 -6.366128, 106.7924457 -6.3668104, 106.7872959 -6.3558917, 106.7921024 -6.3446316, 106.794849 -6.3357598, 106.8051487 -6.318357, 106.7914158 -6.3190395, 106.7765187 -6.3150642))",Depok,
