WKT,name,description
"POLYGON ((106.7239712 -6.0884182, 106.7140149 -6.0952459, 106.688609 -6.0966114, 106.6879223 -6.1041217, 106.6978787 -6.1095837, 106.6947888 -6.1136802, 106.688609 -6.1136802, 106.6889523 -6.121873, 106.6872357 -6.1283589, 106.6920422 -6.1358688, 106.6855191 -6.1426959, 106.6879223 -6.1587391, 106.6916989 -6.1614699, 106.6892956 -6.1662486, 106.6892956 -6.1710273, 106.7164181 -6.1870697, 106.7167614 -6.1921895, 106.7243145 -6.1925308, 106.7243337 -6.195152, 106.7239045 -6.1965173, 106.7233037 -6.1981386, 106.7233895 -6.1997598, 106.7242247 -6.2080154, 106.720019 -6.2100632, 106.7176157 -6.2197904, 106.7178732 -6.2238007, 106.7369276 -6.2239713, 106.7386442 -6.2256778, 106.7407042 -6.227555, 106.7429358 -6.227043, 106.7441374 -6.2296028, 106.745854 -6.2306266, 106.7444807 -6.2323331, 106.7441374 -6.236258, 106.7470556 -6.2371112, 106.7483662 -6.2420338, 106.7469929 -6.2464705, 106.7481946 -6.2502246, 106.7535161 -6.2503953, 106.7543744 -6.2551732, 106.7531727 -6.2568796, 106.7547177 -6.258586, 106.7514561 -6.2614868, 106.7562626 -6.2618281, 106.7526578 -6.2652408, 106.754546 -6.2683123, 106.7505978 -6.271725, 106.7517995 -6.2741138, 106.7574643 -6.2742845, 106.7572926 -6.2778678, 106.7626141 -6.2785503, 106.7608975 -6.2836692, 106.765704 -6.2869112, 106.767764 -6.2887881, 106.7660473 -6.2891293, 106.767764 -6.2916888, 106.7684506 -6.2973194, 106.7703389 -6.2968076, 106.7729138 -6.2986844, 106.7717122 -6.3020969, 106.7744588 -6.3031207, 106.7739438 -6.3094337, 106.777377 -6.3123343, 106.7765187 -6.3150642, 106.7804669 -6.3165998, 106.8086194 -6.3148936, 106.8038129 -6.3254719, 106.799693 -6.3353675, 106.8007229 -6.3435569, 106.7921399 -6.3490164, 106.7941998 -6.3647122, 106.8003796 -6.3643709, 106.8099927 -6.3643709, 106.8175458 -6.3558407, 106.8329953 -6.3551583, 106.8367718 -6.3524286, 106.8395184 -6.3459454, 106.8371152 -6.342192, 106.8460415 -6.3408271, 106.8511914 -6.3374149, 106.853938 -6.3442393, 106.8559979 -6.3527698, 106.8618344 -6.3575468, 106.8724774 -6.3524286, 106.8728207 -6.3572055, 106.8745373 -6.3633473, 106.8786572 -6.3609589, 106.8838071 -6.371195, 106.8899869 -6.3681242, 106.8968533 -6.3705126, 106.9016598 -6.3681242, 106.9050931 -6.3613001, 106.9140195 -6.366077, 106.9174527 -6.3435569, 106.9208859 -6.3312728, 106.9191693 -6.3264956, 106.9222592 -6.3217183, 106.9215726 -6.3107987, 106.9222592 -6.3019263, 106.9195126 -6.2978313, 106.9140195 -6.2968076, 106.9092129 -6.293395, 106.9098996 -6.2722369, 106.9063477 -6.2717023, 106.9048027 -6.2672658, 106.905661 -6.2600991, 106.9140724 -6.2560037, 106.9161323 -6.2529322, 106.9202522 -6.250202, 106.9221405 -6.2539561, 106.9295219 -6.2536148, 106.9425682 -6.2536148, 106.9446281 -6.2479836, 106.9432548 -6.2384276, 106.9415382 -6.2379157, 106.9447998 -6.2368918, 106.9484047 -6.2225574, 106.950293 -6.2191444, 106.9547562 -6.219315, 106.9581894 -6.2176085, 106.9595627 -6.2126596, 106.9623093 -6.2147074, 106.9657425 -6.2065161, 106.9666008 -6.2007138, 106.9667725 -6.1969593, 106.9678024 -6.1943994, 106.9698624 -6.1933754, 106.971579 -6.1735786, 106.971579 -6.1461007, 106.972094 -6.1442232, 106.9708923 -6.1346653, 106.970549 -6.1264727, 106.970549 -6.1210109, 106.9686607 -6.0988217, 106.9645409 -6.0926768, 106.7239712 -6.0884182))",Polygon 2,
